id.exposure	id.outcome	outcome	exposure	method	Q	Q_df	Q_pval
Yengo BMI EU sex combined 656 SNPs	zCWTD4	XS-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	719.961495532333	635	0.0106153924691738
Yengo BMI EU sex combined 656 SNPs	zCWTD4	XS-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	719.909116360391	635	0.0106534188951774
Yengo BMI EU sex combined 656 SNPs	zCWTD4	XS-VLDL-C_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.052131925401001	635	1
Yengo BMI EU sex combined 656 SNPs	ZHf2ip	S-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	834.552770019551	635	1.52930149043978e-07
Yengo BMI EU sex combined 656 SNPs	ZHf2ip	S-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	834.6821574028	634	1.30498615634839e-07
Yengo BMI EU sex combined 656 SNPs	ZHf2ip	S-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	834.812964246463	635	1.4806276101082e-07
Yengo BMI EU sex combined 656 SNPs	ZHf2ip	S-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	834.447653920894	635	1.54940322190639e-07
Yengo BMI EU sex combined 656 SNPs	ZHf2ip	S-LDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0608138589509443	635	1
Yengo BMI EU sex combined 656 SNPs	ZlWUZT	LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1297.14696114605	635	1.09452401988474e-47
Yengo BMI EU sex combined 656 SNPs	ZlWUZT	LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1296.86653686727	634	8.20854076925652e-48
Yengo BMI EU sex combined 656 SNPs	ZlWUZT	LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1297.19245028655	635	1.08181587593947e-47
Yengo BMI EU sex combined 656 SNPs	ZlWUZT	LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1297.12005039809	635	1.10211194996961e-47
Yengo BMI EU sex combined 656 SNPs	ZlWUZT	LDL-C.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.106222991324456	635	1
Yengo BMI EU sex combined 656 SNPs	zpGREn	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	680.077267187955	635	0.104784861045368
Yengo BMI EU sex combined 656 SNPs	zpGREn	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	679.914193089628	634	0.100600399499024
Yengo BMI EU sex combined 656 SNPs	zpGREn	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	680.079473133203	635	0.104774124297059
Yengo BMI EU sex combined 656 SNPs	zpGREn	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	680.069804076089	635	0.104821191485956
Yengo BMI EU sex combined 656 SNPs	zpGREn	XXL-VLDL-TG.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0561035891021023	635	1
Yengo BMI EU sex combined 656 SNPs	ZTzEJm	XXL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	805.743872910078	635	4.56186896917606e-06
Yengo BMI EU sex combined 656 SNPs	ZTzEJm	XXL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	804.667140808344	634	4.53768754314077e-06
Yengo BMI EU sex combined 656 SNPs	ZTzEJm	XXL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	805.743872910078	635	4.5618689691758e-06
Yengo BMI EU sex combined 656 SNPs	ZTzEJm	XXL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	805.742632035543	635	4.56249928790571e-06
Yengo BMI EU sex combined 656 SNPs	ZTzEJm	XXL-VLDL-P.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0652179333689881	635	1
Yengo BMI EU sex combined 656 SNPs	ZuzW8y	M-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1223.36711732464	635	1.08731045841314e-39
Yengo BMI EU sex combined 656 SNPs	ZuzW8y	M-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1223.37852936258	634	7.78966838657622e-40
Yengo BMI EU sex combined 656 SNPs	ZuzW8y	M-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1223.38018105657	635	1.08387626240623e-39
Yengo BMI EU sex combined 656 SNPs	ZuzW8y	M-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1223.34849470429	635	1.09222472822195e-39
Yengo BMI EU sex combined 656 SNPs	ZuzW8y	M-LDL-CE_percent.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0981672321054505	635	1
Yengo BMI EU sex combined 656 SNPs	zVW8QT	M-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Maximum likelihood	1026.08266470393	635	6.33834570549499e-21
Yengo BMI EU sex combined 656 SNPs	zVW8QT	M-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	MR Egger	1026.44411914484	634	4.63217241810505e-21
Yengo BMI EU sex combined 656 SNPs	zVW8QT	M-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Inverse variance weighted	1026.68026057004	635	5.64733713739214e-21
Yengo BMI EU sex combined 656 SNPs	zVW8QT	M-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	IVW radial	1025.76560466255	635	6.73837898880074e-21
Yengo BMI EU sex combined 656 SNPs	zVW8QT	M-VLDL-L.txt	Yengo BMI EU sex combined 656 SNPs	Unweighted regression	0.0760755575089788	635	1
